2024-07-21 15:04:47,150447.00,A,5556.44053,N,00315.15695,W,1.124,,210724,
2024-07-21 15:04:56,150448.00,A,5556.44082,N,00315.15754,W,1.678,309.77,210724,
2024-07-21 15:05:19,150519.00,A,5556.44154,N,00315.15758,W,0.205,,210724,
2024-07-21 15:05:20,150520.00,A,5556.44155,N,00315.15757,W,0.076,,210724,
2024-07-21 15:05:21,150521.00,A,5556.44146,N,00315.15744,W,0.114,,210724,
2024-07-21 15:05:22,150522.00,A,5556.44147,N,00315.15748,W,0.365,,210724,
2024-07-21 15:05:23,150523.00,A,5556.44168,N,00315.15764,W,0.813,,210724,
2024-07-21 15:05:24,150524.00,A,5556.44181,N,00315.15786,W,0.856,,210724,
2024-07-21 15:05:25,150525.00,A,5556.44166,N,00315.15762,W,0.100,,210724,
2024-07-21 15:05:26,150526.00,A,5556.44162,N,00315.15747,W,0.179,,210724,
2024-07-21 15:05:27,150527.00,A,5556.44139,N,00315.15713,W,0.560,,210724,
2024-07-21 15:05:28,150528.00,A,5556.44116,N,00315.15673,W,0.686,,210724,
2024-07-21 15:05:29,150529.00,A,5556.44110,N,00315.15656,W,0.289,,210724,
2024-07-21 15:05:30,150530.00,A,5556.44105,N,00315.15645,W,0.300,,210724,
2024-07-21 15:05:31,150531.00,A,5556.44095,N,00315.15623,W,0.267,,210724,
2024-07-21 15:05:32,150532.00,A,5556.44092,N,00315.15610,W,0.080,,210724,
2024-07-21 15:05:33,150533.00,A,5556.44107,N,00315.15620,W,0.456,,210724,
2024-07-21 15:05:34,150534.00,A,5556.44102,N,00315.15595,W,0.361,,210724,
2024-07-21 15:05:35,150535.00,A,5556.44102,N,00315.15590,W,0.171,,210724,
2024-07-21 15:05:36,150536.00,A,5556.44089,N,00315.15569,W,0.477,,210724,
2024-07-21 15:05:37,150537.00,A,5556.44089,N,00315.15563,W,0.069,,210724,
2024-07-21 15:05:38,150538.00,A,5556.44108,N,00315.15597,W,0.861,,210724,
2024-07-21 15:05:39,150539.00,A,5556.44089,N,00315.15549,W,1.084,,210724,
2024-07-21 15:05:40,150540.00,A,5556.44086,N,00315.15535,W,0.639,,210724,
2024-07-21 15:05:41,150541.00,A,5556.44077,N,00315.15520,W,0.702,,210724,
2024-07-21 15:05:42,150542.00,A,5556.44089,N,00315.15519,W,0.579,,210724,
2024-07-21 15:05:43,150543.00,A,5556.44099,N,00315.15489,W,0.874,,210724,
2024-07-21 15:05:44,150544.00,A,5556.44118,N,00315.15484,W,0.584,,210724,
2024-07-21 15:05:45,150545.00,A,5556.44117,N,00315.15498,W,0.093,,210724,
2024-07-21 15:05:46,150546.00,A,5556.44079,N,00315.15494,W,0.750,,210724,
2024-07-21 15:05:47,150547.00,A,5556.44062,N,00315.15462,W,0.805,,210724,
2024-07-21 15:05:48,150548.00,A,5556.44057,N,00315.15489,W,0.119,,210724,
2024-07-21 15:05:49,150549.00,A,5556.44071,N,00315.15572,W,1.028,,210724,
2024-07-21 15:05:50,150550.00,A,5556.44078,N,00315.15619,W,0.245,,210724,
